<<<<<<< HEAD
,Unnamed: 0,id,username,date,text,time,state,split_text,closed,open,cause,highway_string,has_highway,county_string,has_county,city_string,has_city,Other_Road_List,mm_list,exit_list,x,y,match_scores,matched_addresses,best_x,best_y,best_score,best_address
333,333,1040682656915238915,NCDOT_Triangle,2018-09-14,   nc-902 both near pittsboro vehicle crash road closed at 914 3:23 pm,19:24:15,North Carolina,"['nc-902', 'both', 'near', 'pittsboro', 'vehicle', 'crash', 'road', 'closed', 'at', '914', '3:23', 'pm']",crash,,crash,NC 902,1,None,0,pittsboro,1,"crash road,vehicle crash road",None,None,"-79.24569841780203,-77.30321419870674,-79.24569841780203,-77.30321419870674","35.691798322268404,38.19521389157637,35.691798322268404,38.19521389157637","91.92,85.86,87.83,80.06","NC 902 & crash road, pittsboro, North Carolina, USA,NC 902 & crash road, North Carolina, USA,NC 902 & vehicle crash road, pittsboro, North Carolina, USA,NC 902 & vehicle crash road, North Carolina, USA",-79.24569841780203,35.691798322268404,91.92,"NC 902 & crash road, pittsboro, North Carolina"
334,334,1040681876078379008,NCDOT_Triangle,2018-09-14,the #ncdmv driver license office on avent ferry rd in raleigh is closed for the remainder of today,19:21:08,North Carolina,"['the', '#ncdmv', 'driver', 'license', 'office', 'on', 'avent', 'ferry', 'rd', 'in', 'raleigh', 'is', 'closed', 'for', 'the', 'remainder', 'of', 'today']",closed,,,None,0,None,0,raleigh,1,"d river,#ncdmv d river,avent ferry,on avent ferry,ferry road,avent ferry road,raleigh island,in raleigh island",None,None,None,None,None,None,None,None,None,None
335,335,1040681843551555585,NCDOT_Triangle,2018-09-14,cots are being delivered to ncdot maintenance offices in wilson johnston and wayne where our employees will sleep overnight,19:21:01,North Carolina,"['cots', 'are', 'being', 'delivered', 'to', 'ncdot', 'maintenance', 'offices', 'in', 'wilson', 'johnston', 'and', 'wayne', 'where', 'our', 'employees', 'will', 'sleep', 'overnight']",maintenance,,maintenance,None,0,None,0,wilson,1,"overnig heights,sleep overnig heights",None,None,None,None,None,None,None,None,None,None
336,336,1040679884014735360,NCDOT_Triangle,2018-09-14,glenwood avenue is closed near creedmoor road in raleigh due to flooding for the latest road conditions visit   #florencenc,19:13:13,North Carolina,"['glenwood', 'avenue', 'is', 'closed', 'near', 'creedmoor', 'road', 'in', 'raleigh', 'due', 'to', 'flooding', 'for', 'the', 'latest', 'road', 'conditions', 'visit', '#florencenc']",closed,,flood,None,0,None,0,"creedmoor,raleigh",1,"glenwood avenue,avenue island,glenwood avenue island,creedmoor road,near creedmoor road,lat estate,the lat estate,late street,the late street,latest road,the latest road",None,None,None,None,None,None,None,None,None,None
337,337,1040678907387756544,NCDOT_Triangle,2018-09-14,   north raleigh boulevard both in raleigh road obstruction  road closed at 914 3:03 pm,19:09:21,North Carolina,"['north', 'raleigh', 'boulevard', 'both', 'in', 'raleigh', 'road', 'obstruction', 'road', 'closed', 'at', '914', '3:03', 'pm']",closed,,,None,0,None,0,raleigh,1,"raleigh boulevard,north raleigh boulevard,bouleva road,raleigh bouleva road,raleigh road,in raleigh road,obstruction road,road obstruction road",None,None,None,None,None,None,None,None,None,None
338,338,1040676464633544708,NCDOT_Triangle,2018-09-14,   glenwood avenue both in raleigh road obstruction  road closed at 914 2:57 pm,18:59:38,North Carolina,"['glenwood', 'avenue', 'both', 'in', 'raleigh', 'road', 'obstruction', 'road', 'closed', 'at', '914', '2:57', 'pm']",closed,,,None,0,None,0,raleigh,1,"glenwood avenue,raleigh road,in raleigh road,obstruction road,road obstruction road",None,None,None,None,None,None,None,None,None,None
339,339,1040672151915954176,NCDOT_Triangle,2018-09-14,   creedmoor rd both near wake forest road obstruction  road closed at 914 2:40 pm,18:42:30,North Carolina,"['creedmoor', 'rd', 'both', 'near', 'wake', 'forest', 'road', 'obstruction', 'road', 'closed', 'at', '914', '2:40', 'pm']",closed,,,None,0,None,0,creedmoor,1,"creedmoor road,for estate,wake for estate,wake forest,near wake forest,fo rest,wake fo rest,fore street,wake fore street,forest road,wake forest road,obstruction road,road obstruction road",None,None,None,None,None,None,None,None,None,None
340,340,1040671222110011392,NCDOT_Triangle,2018-09-14,   i-40 west mm 292 near cary vehicle crash shoulder closed at 914 2:36 pm,18:38:48,North Carolina,"['i-40', 'west', 'mm', '292', 'near', 'cary', 'vehicle', 'crash', 'shoulder', 'closed', 'at', '914', '2:36', 'pm']",crash,,crash,I-40,1,None,0,cary,1,"w estate,i-40 w estate,we street,i-40 we street",mile marker 292,None,"-77.66087416669146,-79.0914384259155","36.18225290600235,35.80024536577463","84.48,86.19","I-40, mile marker 292, cary, North Carolina, USA,I-40, mile marker 292, North Carolina, USA",-79.0914384259155,35.80024536577463,86.19,",I-40, mile marker 292, North Carolina"
341,341,1040670829342859264,NCDOT_Triangle,2018-09-14,the #ncdmv driver license office in west raleigh is now closed many dmv services can be done online at   ,18:37:15,North Carolina,"['the', '#ncdmv', 'driver', 'license', 'office', 'in', 'west', 'raleigh', 'is', 'now', 'closed', 'many', 'dmv', 'services', 'can', 'be', 'done', 'online', 'at']",closed,,,None,0,None,0,raleigh,1,"d river,#ncdmv d river,w estate,in w estate,we street,in we street,raleigh island,west raleigh island",None,None,None,None,None,None,None,None,None,None
342,342,1040669300263215104,NCDOT_Triangle,2018-09-14,   i-85 south mm 178 near durham vehicle crash lane closed at 914 2:29 pm,18:31:10,North Carolina,"['i-85', 'south', 'mm', '178', 'near', 'durham', 'vehicle', 'crash', 'lane', 'closed', 'at', '914', '2:29', 'pm']",crash,,crash,I-85,1,None,0,durham,1,"crash lane,vehicle crash lane",mile marker 178,None,"-78.90198888765516,-79.0920764334868","35.996805531539316,35.80102614604495","88.36,86.19","I-85, mile marker 178, durham, North Carolina, USA,I-85, mile marker 178, North Carolina, USA",-78.90198888765516,35.996805531539316,88.36,"I-85, mile marker 178, durham, North Carolina"
343,343,1040668569619582976,NCDOT_Triangle,2018-09-14,   crowder road both near raleigh road obstruction  road closed at 914 2:20 pm,18:28:16,North Carolina,"['crowder', 'road', 'both', 'near', 'raleigh', 'road', 'obstruction', 'road', 'closed', 'at', '914', '2:20', 'pm']",closed,,,None,0,None,0,raleigh,1,"crowder road,raleigh road,near raleigh road,obstruction road,road obstruction road",None,None,None,None,None,None,None,None,None,None
344,344,1040668405039329280,NCDOT_Triangle,2018-09-14,   i-40 west mm 300 in raleigh vehicle crash lane closed at 914 2:23 pm,18:27:37,North Carolina,"['i-40', 'west', 'mm', '300', 'in', 'raleigh', 'vehicle', 'crash', 'lane', 'closed', 'at', '914', '2:23', 'pm']",crash,,crash,I-40,1,None,0,raleigh,1,"w estate,i-40 w estate,we street,i-40 we street,crash lane,vehicle crash lane",mile marker 300,None,"-78.63911655235549,-79.06544226920204","35.77720000402469,35.880847228980286","85.16,86.19","I-40, mile marker 300, raleigh, North Carolina, USA,I-40, mile marker 300, North Carolina, USA",-79.06544226920204,35.880847228980286,86.19,",I-40, mile marker 300, North Carolina"
345,345,1040603839211233280,NCDOT_Triangle,2018-09-14,the #ncdmv driver license office at spring forest pavilion in raleigh is now closed for the remainder of today and will be closed saturday,14:11:03,North Carolina,"['the', '#ncdmv', 'driver', 'license', 'office', 'at', 'spring', 'forest', 'pavilion', 'in', 'raleigh', 'is', 'now', 'closed', 'for', 'the', 'remainder', 'of', 'today', 'and', 'will', 'be', 'closed', 'saturday']",closed,,,None,0,None,0,raleigh,1,"d river,#ncdmv d river,at spring,office at spring,for estate,spring for estate,spring forest,at spring forest,fo rest,spring fo rest,fore street,spring fore street,raleigh island,in raleigh island",None,None,None,None,None,None,None,None,None,None
346,346,1040602081860702208,NCDOT_Triangle,2018-09-14,the #ncdmv driver license office at spring forest pavilion in raleigh will be closed on saturday,14:04:04,North Carolina,"['the', '#ncdmv', 'driver', 'license', 'office', 'at', 'spring', 'forest', 'pavilion', 'in', 'raleigh', 'will', 'be', 'closed', 'on', 'saturday']",closed,,,None,0,None,0,raleigh,1,"d river,#ncdmv d river,at spring,office at spring,for estate,spring for estate,spring forest,at spring forest,fo rest,spring fo rest,fore street,spring fore street",None,None,None,None,None,None,None,None,None,None
347,347,1040601685394120704,NCDOT_Triangle,2018-09-14,the #ncdmv driver license office at the hope valley shopping center in durham will be closed on saturday,14:02:29,North Carolina,"['the', '#ncdmv', 'driver', 'license', 'office', 'at', 'the', 'hope', 'valley', 'shopping', 'center', 'in', 'durham', 'will', 'be', 'closed', 'on', 'saturday']",closed,,,None,0,None,0,durham,1,"d river,#ncdmv d river,v alley,hope v alley,hope valley,the hope valley,shopping center,valley shopping center,cen terrace,shopping cen terrace",None,None,None,None,None,None,None,None,None,None
348,348,1040585711819341829,NCDOT_Triangle,2018-09-14,the #ncdmv special title and salvage offices at the dmv headquarters building on new bern ave in raleigh are closed today,12:59:01,North Carolina,"['the', '#ncdmv', 'special', 'title', 'and', 'salvage', 'offices', 'at', 'the', 'dmv', 'headquarters', 'building', 'on', 'new', 'bern', 'ave', 'in', 'raleigh', 'are', 'closed', 'today']",closed,,,None,0,None,0,raleigh,1,"bern avenue,new bern avenue",None,None,None,None,None,None,None,None,None,None
349,349,1040582542389379072,NCDOT_Triangle,2018-09-14,most #ncdmv driver license offices in the triangle area are closed today the license plate agency at dmv headquarters is also closed today,12:46:25,North Carolina,"['most', '#ncdmv', 'driver', 'license', 'offices', 'in', 'the', 'triangle', 'area', 'are', 'closed', 'today', 'the', 'license', 'plate', 'agency', 'at', 'dmv', 'headquarters', 'is', 'also', 'closed', 'today']",closed,,,None,0,None,0,None,0,"mo street,d river,#ncdmv d river,headquarters island,dmv headquarters island",None,None,None,None,None,None,None,None,None,None
350,350,1040580659813785600,NCDOT_Triangle,2018-09-14,the #ncdmv state license plate agency on new bern ave in raleigh is closed today,12:38:57,North Carolina,"['the', '#ncdmv', 'state', 'license', 'plate', 'agency', 'on', 'new', 'bern', 'ave', 'in', 'raleigh', 'is', 'closed', 'today']",closed,,,None,0,None,0,raleigh,1,"bern avenue,new bern avenue,raleigh island,in raleigh island",None,None,None,None,None,None,None,None,None,None
351,351,1040575214705418242,NCDOT_Triangle,2018-09-14,the #ncdmv license plate agency in roxboro is closed today,12:17:18,North Carolina,"['the', '#ncdmv', 'license', 'plate', 'agency', 'in', 'roxboro', 'is', 'closed', 'today']",closed,,,None,0,None,0,roxboro,1,"roxboro island,in roxboro island",None,None,None,None,None,None,None,None,None,None
352,352,1040574960115351552,NCDOT_Triangle,2018-09-14,the #ncdmv driver license office in fuquay-varina is closed today,12:16:18,North Carolina,"['the', '#ncdmv', 'driver', 'license', 'office', 'in', 'fuquay-varina', 'is', 'closed', 'today']",closed,,,None,0,None,0,fuquay-varina,1,"d river,#ncdmv d river,fuquay-varina island,in fuquay-varina island",None,None,None,None,None,None,None,None,None,None
353,353,1040574871091249155,NCDOT_Triangle,2018-09-14,the #ncdmv driver license office in wendell is closed today,12:15:56,North Carolina,"['the', '#ncdmv', 'driver', 'license', 'office', 'in', 'wendell', 'is', 'closed', 'today']",closed,,,None,0,None,0,wendell,1,"d river,#ncdmv d river,wendell island,in wendell island",None,None,None,None,None,None,None,None,None,None
354,354,1040491792129511424,NCDOT_Triangle,2018-09-14,   i-40 east mm 306 near raleigh disabled vehicle shoulder closed at 914 2:40 am,06:45:49,North Carolina,"['i-40', 'east', 'mm', '306', 'near', 'raleigh', 'disabled', 'vehicle', 'shoulder', 'closed', 'at', '914', '2:40', 'am']",closed,,disabled,I-40,1,None,0,raleigh,1,"ea street,i-40 ea street",mile marker 306,None,"-78.63911655235549,-79.09208577065112","35.77720000402469,35.80091143231172","85.16,86.19","I-40, mile marker 306, raleigh, North Carolina, USA,I-40, mile marker 306, North Carolina, USA",-79.09208577065112,35.80091143231172,86.19,",I-40, mile marker 306, North Carolina"
355,355,1040352923019042817,NCDOT_Triangle,2018-09-13,we encourage motorists to use real-time travel apps instead of traditional gps units as the apps will provide the most up to date travel routes use   for road closures detours and more #florencenc,21:34:00,North Carolina,"['we', 'encourage', 'motorists', 'to', 'use', 'real-time', 'travel', 'apps', 'instead', 'of', 'traditional', 'gps', 'units', 'as', 'the', 'apps', 'will', 'provide', 'the', 'most', 'up', 'to', 'date', 'travel', 'routes', 'use', 'for', 'road', 'closures', 'detours', 'and', 'more', '#florencenc']",closure,,,None,0,None,0,None,0,"mo street,the mo street,for road,use for road",None,None,None,None,None,None,None,None,None,None
356,356,1040346887860248579,NCDOT_Triangle,2018-09-13,get the latest on traffic conditions and road closures in the triangle area at   ,21:10:01,North Carolina,"['get', 'the', 'latest', 'on', 'traffic', 'conditions', 'and', 'road', 'closures', 'in', 'the', 'triangle', 'area', 'at']",closure,,,None,0,None,0,None,0,"lat estate,the lat estate,late street,the late street,and road,conditions and road",None,None,None,None,None,None,None,None,None,None
357,357,1040333857264939008,NCDOT_Triangle,2018-09-13,   nc-87 both near pittsboro vehicle crash shoulder closed at 913 3:58 pm,20:18:14,North Carolina,"['nc-87', 'both', 'near', 'pittsboro', 'vehicle', 'crash', 'shoulder', 'closed', 'at', '913', '3:58', 'pm']",crash,,crash,NC 87,1,None,0,pittsboro,1,None,None,None,None,None,None,None,None,None,None,None
358,358,1040295790483329024,NCDOT_Triangle,2018-09-13,the #ncdmv driver license office in oxford will close at 3:00pm due to the approaching storm and will remain closed until further notice,17:46:58,North Carolina,"['the', '#ncdmv', 'driver', 'license', 'office', 'in', 'oxford', 'will', 'close', 'at', '3:00pm', 'due', 'to', 'the', 'approaching', 'storm', 'and', 'will', 'remain', 'closed', 'until', 'further', 'notice']",closed,,storm,None,0,None,0,oxford,1,"d river,#ncdmv d river,ox ford,in ox ford,oxfo road,in oxfo road",None,None,None,None,None,None,None,None,None,None
359,359,1040295641371602944,NCDOT_Triangle,2018-09-13,the #ncdmv driver license office in henderson will close at 3:00pm due to the approaching storm and will remain closed until further notice,17:46:23,North Carolina,"['the', '#ncdmv', 'driver', 'license', 'office', 'in', 'henderson', 'will', 'close', 'at', '3:00pm', 'due', 'to', 'the', 'approaching', 'storm', 'and', 'will', 'remain', 'closed', 'until', 'further', 'notice']",closed,,storm,None,0,None,0,henderson,1,"d river,#ncdmv d river",None,None,None,None,None,None,None,None,None,None
360,360,1040281727778873345,NCDOT_Triangle,2018-09-13,   nc-540 tol south mm 67 near morrisville maintenance shoulder closed at 913 12:48 pm,16:51:06,North Carolina,"['nc-540', 'tol', 'south', 'mm', '67', 'near', 'morrisville', 'maintenance', 'shoulder', 'closed', 'at', '913', '12:48', 'pm']",maintenance,,maintenance,NC 540,1,None,0,morrisville,1,"morris ville,near morris ville",mile marker 67,None,"-80.81743883823981,-79.75132490689013","35.570565589419566,34.911641976946285","88.14,86.77","NC 540, mile marker 67, morrisville, North Carolina, USA,NC 540, mile marker 67, North Carolina, USA",-80.81743883823981,35.570565589419566,88.14,"NC 540, mile marker 67, morrisville, North Carolina"
361,361,1040259573163196417,NCDOT_Triangle,2018-09-13,in wake county 55 employees are ready to respond to emergencies with 25 chainsaws 44 dump trucks 6 backhoes 100 signs road closedhigh water and other equipment more info:   ,15:23:03,North Carolina,"['in', 'wake', 'county', '55', 'employees', 'are', 'ready', 'to', 'respond', 'to', 'emergencies', 'with', '25', 'chainsaws', '44', 'dump', 'trucks', '6', 'backhoes', '100', 'signs', 'road', 'closedhigh', 'water', 'and', 'other', 'equipment', 'more', 'info:']",closed,,,None,0,None,0,None,0,"signs road,100 signs road,wa terrace,closedhigh wa terrace",None,None,None,None,None,None,None,None,None,None
362,362,1040253119781916674,NCDOT_Triangle,2018-09-13,ncdots wake county maintenance engineer jason dunigan took a short break from leading his crews hurricane preparation efforts to share some details on their readiness and response: ,14:57:25,North Carolina,"['ncdots', 'wake', 'county', 'maintenance', 'engineer', 'jason', 'dunigan', 'took', 'a', 'short', 'break', 'from', 'leading', 'his', 'crews', 'hurricane', 'preparation', 'efforts', 'to', 'share', 'some', 'details', 'on', 'their', 'readiness', 'and', 'response:']",maintenance,,maintenance,None,0,None,0,None,0,"h island,leading h island",None,None,None,None,None,None,None,None,None,None
